0.7753534317016602, 0.39, -0.82, 0.48
0.7515037059783936, 0.3, -0.82, 0.48
0.8462564945220947, 0.27, -0.82, 0.52
0.8270049095153809, 0.45, -0.79, 0.48
0.943089485168457, 0.18, -0.79, 0.55
0.7275862693786621, 0.3, -0.82, 0.48
0.7882487773895264, 0.18, -0.85, 0.45
0.8079507350921631, 0.18, -0.79, 0.42
0.6923210620880127, 0.27, -0.79, 0.48
0.7399249076843262, 0.3, -0.82, 0.48
0.9044187068939209, 0.15, -0.85, 0.39
0.8848702907562256, 0.39, -0.82, 0.48
0.76324462890625, 0.3, -0.79, 0.48
0.7040631771087646, 0.36, -0.79, 0.48
0.7159380912780762, 0.3, -0.79, 0.48
0.9238355159759521, 0.48, -0.79, 0.52
0.8657116889953613, 0.3, -0.82, 0.48
1.2696795463562012, 0.33, -0.91, 0.42
1.3532612323760986, 0.3, -0.79, 0.48
1.3651669025421143, 0.36, -0.79, 0.58
0.9845893383026123, 0.27, -0.79, 0.48
1.011538028717041, 0.3, -0.79, 0.45
0.962637186050415, 0.27, -0.82, 0.48
0.9987292289733887, 0.33, -0.79, 0.45
1.341024398803711, 0.15, -0.94, 0.42
1.2577333450317383, 0.3, -0.85, 0.39
1.281705379486084, 0.15, -0.85, 0.52
1.4447815418243408, 0.33, -0.82, 0.48
1.3176960945129395, 0.27, -0.79, 0.48
1.3053250312805176, 0.39, -0.79, 0.64
1.4198884963989258, 0.33, -0.82, 0.48
1.393315315246582, 0.24, -0.91, 0.42
1.3805341720581055, 0.24, -0.76, 0.55
1.407799243927002, 0.3, -0.94, 0.36
1.4564414024353027, 0.36, -0.91, 0.52
1.431586503982544, 0.15, -0.64, 0.48
1.3294832706451416, 0.33, -0.85, 0.3
1.02335524559021, 0.27, -0.82, 0.48
1.293811559677124, 0.3, -0.7, 0.64
1.469724416732788, 0.3, -0.82, 0.39
1.4818832874298096, 0.27, -0.79, 0.48
1.7251958847045898, 0.39, -1.09, 0.3
1.6561064720153809, 0.3, -0.42, 0.64
1.5374248027801514, 0.39, -0.64, 0.48
1.703369379043579, 0.27, -0.36, 0.61
1.5251085758209229, 0.3, -0.94, 0.39
1.4933512210845947, 0.27, -0.7, 0.48
1.6678709983825684, 0.33, -0.7, 0.39
1.748504400253296, 0.3, -0.61, 0.61
1.505765676498413, 0.3, -0.91, 0.48
1.6886632442474365, 0.3, -1.18, 0.48
1.8415582180023193, 0.18, -0.55, 0.45
1.8831920623779297, 0.3, -0.48, 0.64
1.8610076904296875, 0.3, -1.06, 0.52
1.8179900646209717, 0.3, -0.91, 0.55
1.7680091857910156, 0.27, -1.0, 0.39
1.7977464199066162, 0.24, -0.76, 0.48
1.983459711074829, 0.3, -0.97, 0.18
2.0965638160705566, 0.3, -0.55, 0.52
2.0237278938293457, 0.3, -0.91, 0.3
2.0045127868652344, 0.3, -0.76, 0.64
1.9237711429595947, 0.27, -0.48, 0.64
1.9640769958496094, 0.36, -0.76, 0.79
1.9035224914550781, 0.36, -1.12, 0.3
1.9438011646270752, 0.27, -0.97, 0.03
2.1775546073913574, 0.27, -0.7, 0.24
2.136223793029785, 0.24, -0.64, 0.52
2.2265090942382812, 0.48, -0.97, 0.48
2.248718738555908, 0.3, -0.48, 0.64
2.1575284004211426, 0.48, -0.94, 0.52
2.0749311447143555, 0.3, -1.21, 0.36
2.116798162460327, 0.48, -1.09, 0.48
2.2881884574890137, 0.3, -0.61, 0.45
2.269031286239624, 0.3, -1.06, 0.33
2.0426857471466064, 0.3, -0.52, 0.79
2.207240581512451, 0.36, -0.64, 0.79
2.3582029342651367, 0.3, -0.64, 0.55
2.309537887573242, 0.42, -0.85, 0.55
2.3346590995788574, 0.36, -0.94, 0.3
2.39768385887146, 0.3, -0.58, 0.48
2.377629518508911, 0.48, -1.0, 0.39
2.548337697982788, 0.24, -0.94, 0.48
2.4873404502868652, 0.67, -1.18, 0.48
2.4681572914123535, 0.24, -0.64, 0.55
2.571312665939331, 0.15, -0.39, 0.67
2.525861978530884, 0.67, -0.94, 0.58
2.420715808868408, 0.48, -0.94, 0.64
2.4396960735321045, 0.03, -1.03, 0.33
2.50624418258667, 0.15, -0.64, 0.36
2.5906975269317627, 0.39, -1.24, 0.27
2.6331136226654053, 0.67, -0.76, 0.76
2.6712284088134766, 0.3, -0.52, 0.7
2.8898873329162598, 0.39, -1.09, 0.52
2.911146402359009, -0.15, -0.85, 0.48
2.6985790729522705, 0.7, -0.79, 0.64
2.7768778800964355, 0.15, -0.64, 0.39
2.6104629039764404, 0.03, -0.61, 0.55
2.6521811485290527, -0.09, -1.0, 0.15
2.804149866104126, 0.64, -0.48, 0.7
2.8480653762817383, 0.0, -0.94, 0.24
2.7577571868896484, 0.36, -1.06, 0.45
2.7181508541107178, 0.0, -1.06, 0.24
2.7377374172210693, 0.64, -0.55, 0.7
2.8241260051727295, 0.24, -1.12, 0.3
2.96266770362854, 0.61, -0.79, 0.64
2.9511032104492188, 0.03, -1.06, 0.27
2.9862468242645264, 0.3, -1.09, 0.42
2.925736904144287, 0.58, -1.03, 0.52
2.9384102821350098, 0.3, -0.39, 0.67
2.9747374057769775, 0.0, -0.67, 0.58
2.998992443084717, 0.55, -0.55, 0.64
3.010774850845337, -0.09, -1.09, 0.36
3.1102936267852783, 0.33, -1.18, 0.3
3.2157719135284424, 0.45, -0.48, 0.7
3.0869879722595215, 0.67, -0.76, 0.64
3.1222035884857178, 0.58, -0.55, 0.79
3.1339731216430664, -0.15, -0.94, 0.48
3.0454773902893066, 0.0, -1.18, 0.3
3.033956289291382, 0.09, -0.55, 0.64
3.021998882293701, 0.64, -1.03, 0.45
3.075690269470215, -0.03, -1.12, 0.33
3.2014002799987793, 0.15, -1.18, 0.3
3.099048376083374, 0.15, -0.64, 0.45
3.0637781620025635, 0.24, -0.55, 0.64
3.3120880126953125, 0.03, -0.64, 0.39
3.2691102027893066, 0.85, -0.91, 0.58
3.325207233428955, 0.36, -1.12, 0.55
3.348727226257324, 0.03, -1.12, 0.3
3.337313175201416, 0.39, -0.48, 0.76
3.2805943489074707, 0.18, -0.48, 0.48
3.253937005996704, -0.24, -0.85, 0.39
3.230634927749634, 0.15, -1.18, 0.3
3.242581367492676, 0.67, -0.55, 0.64
3.295945405960083, 0.55, -1.06, 0.45
3.362436294555664, 0.64, -0.64, 0.58
3.4418838024139404, 0.15, -1.21, 0.18
3.6541402339935303, 0.7, -0.64, 0.67
3.7537219524383545, -0.09, -0.97, 0.15
3.37397837638855, -0.15, -0.79, 0.39
3.4543540477752686, 0.55, -0.39, 0.7
3.715141534805298, 0.67, -0.36, 0.7
3.6958072185516357, 0.03, -0.85, 0.18
3.4903252124786377, 0.15, -0.64, 0.45
3.7341480255126953, 0.15, -1.18, 0.42
3.3867175579071045, 0.58, -0.91, 0.48
3.4784348011016846, 0.79, -0.91, 0.55
3.6732890605926514, -0.12, -1.3, 0.3
3.8355045318603516, 0.24, -0.64, 0.3
3.773770570755005, 0.61, -0.39, 0.64
3.4657886028289795, -0.15, -0.97, 0.24
3.398650884628296, 0.42, -0.48, 0.55
3.854801893234253, 0.85, -0.45, 0.64
3.8155040740966797, -0.18, -1.18, 0.3
3.7959177494049072, 0.61, -0.55, 0.64
3.895024061203003, 0.15, -0.94, 0.27
3.9364707469940186, 0.55, -0.94, 0.58
4.105528116226196, 0.48, -1.0, 0.45
3.8755834102630615, 0.09, -1.12, 0.42
3.955561399459839, -0.15, -1.18, 0.18
4.082129716873169, 0.67, -0.61, 0.58
4.031076431274414, 0.58, -0.52, 0.52
4.093700170516968, 0.0, -0.7, 0.45
3.91534423828125, 0.7, -0.39, 0.48
4.069981813430786, -0.12, -1.12, 0.15
3.993563413619995, 0.48, -0.79, 0.64
4.058370113372803, 0.67, -0.39, 0.48
3.974461555480957, 0.64, -0.42, 0.64
4.012082815170288, -0.27, -1.09, 0.3
4.167383193969727, 0.79, -0.64, 0.64
4.179598569869995, -0.03, -0.79, 0.3
4.19115138053894, 0.7, -0.94, 0.39
4.129395008087158, 0.12, -1.24, 0.15
4.141387701034546, 0.79, -0.45, 0.58
4.155077934265137, -0.18, -1.33, 0.36
4.117686986923218, 0.33, -0.3, 0.64
4.309506893157959, 0.67, -0.39, 0.7
4.4068427085876465, -0.15, -1.24, 0.3
4.394926071166992, 0.48, -0.24, 0.7
4.284611463546753, 0.42, -0.55, 0.7
4.273327112197876, 0.36, -1.18, 0.48
4.261614799499512, 0.03, -0.76, 0.45
4.226261377334595, 0.64, -0.48, 0.79
4.298069000244141, 0.15, -1.21, 0.36
4.214952230453491, 0.12, -1.33, 0.42
4.23835015296936, -0.24, -0.94, 0.39
4.203544855117798, 0.24, -0.7, 0.64
4.419290065765381, 0.79, -0.55, 0.7
4.249622583389282, 0.76, -0.52, 0.64
4.442399740219116, 0.79, -0.91, 0.48
4.46604585647583, 0.24, -1.24, 0.39
4.477349758148193, 0.64, -0.39, 0.76
4.4311182498931885, 0.0, -1.0, 0.3
4.489380121231079, -0.09, -1.12, 0.3
4.4546754360198975, 0.15, -0.7, 0.55
4.634235620498657, 0.55, -0.85, 0.48
4.562524080276489, 0.36, -0.55, 0.55
4.551178693771362, 0.67, -1.18, 0.36
4.597150802612305, -0.27, -1.18, 0.24
4.524549722671509, 0.48, -0.82, 0.48
4.585908651351929, 0.61, -0.42, 0.7
4.609115123748779, 0.82, -0.64, 0.64
4.500675916671753, 0.79, -0.39, 0.64
4.574336051940918, -0.03, -1.06, 0.39
4.79135274887085, -0.09, -1.21, 0.48
4.512970685958862, -0.15, -0.79, 0.39
4.620495080947876, 0.0, -0.48, 0.42
4.646159887313843, 0.15, -0.67, 0.55
4.53938889503479, -0.15, -0.79, 0.36
4.8696370124816895, -0.15, -1.3, 0.3
4.9182679653167725, 0.24, -0.79, 0.36
4.938535213470459, 0.79, -0.33, 0.58
4.895427465438843, -0.24, -1.33, 0.45
4.8508217334747314, 0.55, -0.79, 0.7
4.830319166183472, 0.85, -0.27, 0.52
4.811288118362427, 0.0, -0.79, 0.39
5.01709246635437, 0.7, -0.55, 0.64
5.041812896728516, 0.64, -0.82, 0.67
5.10234260559082, 0.61, -0.48, 0.36
5.2014000415802, 0.39, -0.94, 0.7
5.082856178283691, 0.0, -1.12, 0.3
5.182042598724365, 0.85, -0.48, 0.64
5.161786317825317, 0.18, -0.64, 0.45
4.9785637855529785, -0.15, -1.24, 0.39
4.957321882247925, 0.15, -0.76, 0.64
5.0641350746154785, -0.03, -1.09, 0.52
5.2227349281311035, -0.15, -1.33, 0.27
4.998153924942017, 0.39, -0.79, 0.27
5.140380620956421, -0.15, -1.21, 0.3
5.243014812469482, 0.15, -0.61, 0.3
5.324380874633789, 0.15, -0.58, 0.36
5.2862629890441895, 0.55, -0.55, 0.76
5.362628936767578, 0.12, -0.97, 0.48
5.3434906005859375, 0.79, -0.55, 0.61
5.3055031299591064, -0.27, -1.39, 0.36
5.2619664669036865, 0.91, -0.55, 0.64
5.565807580947876, 0.42, -0.42, 0.3
5.526987552642822, 0.3, -1.09, 0.42
5.476219415664673, 0.64, -0.7, 0.64
5.457622051239014, 0.55, -0.61, 0.3
5.5467164516448975, -0.39, -1.18, 0.39
5.495296001434326, -0.24, -1.27, 0.45
5.4200334548950195, 0.55, -0.79, 0.7
5.663501977920532, 0.48, -0.7, 0.79
5.720681190490723, 0.91, -0.61, 0.7
5.401575803756714, 0.64, -0.45, 0.55
5.625544309616089, -0.18, -0.97, 0.39
5.603773593902588, -0.09, -1.18, 0.39
5.5849409103393555, 0.64, -0.64, 0.7
5.438975811004639, -0.24, -1.12, 0.45
5.382651329040527, -0.03, -1.18, 0.3
5.682540416717529, -0.15, -1.24, 0.3
5.759281635284424, -0.03, -0.94, 0.39
5.740004301071167, 0.15, -1.18, 0.42
5.701798677444458, 0.36, -0.58, 0.48
5.644712209701538, 0.64, -0.48, 0.48
5.921947479248047, -0.09, -1.09, 0.39
5.960782051086426, 0.64, -0.79, 0.67
5.998773813247681, 0.18, -0.7, 0.33
5.817667007446289, -0.3, -1.24, 0.48
5.9416749477386475, 0.64, -0.39, 0.55
5.855072736740112, 0.79, -0.52, 0.64
5.836313962936401, 0.27, -0.55, 0.3
5.980448007583618, -0.12, -1.24, 0.42
6.060865879058838, -0.15, -1.24, 0.42
5.780284881591797, 0.64, -0.45, 0.48
5.883632659912109, 0.79, -0.39, 0.67
6.022894620895386, 0.55, -0.39, 0.48
5.7992494106292725, 0.64, -0.76, 0.55
5.9027791023254395, 0.3, -1.12, 0.48
6.042033672332764, 0.79, -0.67, 0.67
6.139249324798584, -0.18, -1.18, 0.3
6.11983847618103, 0.3, -0.94, 0.61
6.080032110214233, 0.24, -0.76, 0.33
6.158418655395508, 0.39, -0.58, 0.3
6.0993781089782715, 0.91, -0.39, 0.67
6.177345275878906, 0.67, -0.55, 0.64
6.196137189865112, -0.15, -1.33, 0.45
6.2147297859191895, 0.15, -0.79, 0.3
6.429843902587891, 0.15, -0.85, 0.27
6.3923046588897705, 0.79, -0.48, 0.64
6.33043360710144, 0.0, -1.3, 0.42
6.256179332733154, 0.55, -0.67, 0.64
6.29339599609375, 0.3, -0.55, 0.48
6.312010765075684, 0.94, -0.58, 0.64
6.2333574295043945, 0.79, -0.3, 0.64
6.274713754653931, -0.24, -1.24, 0.42
6.3678669929504395, 0.79, -0.33, 0.55
6.448469400405884, 0.79, -0.42, 0.64
6.410997152328491, 0.0, -1.24, 0.48
6.497975826263428, 0.48, -0.76, 0.67
6.474579811096191, 0.79, -0.45, 0.7
6.536465406417847, 0.24, -0.7, 0.27
6.555783033370972, 0.82, -0.45, 0.64
6.616265535354614, 0.39, -0.67, 0.36
6.574678659439087, 0.0, -1.33, 0.48
6.349335670471191, 0.09, -0.79, 0.27
6.516856908798218, -0.15, -1.33, 0.48
6.593451261520386, 0.0, -0.94, 0.42
6.6353302001953125, 0.67, -0.39, 0.7
6.654131889343262, 0.0, -1.18, 0.52
